"User_ID","Gender","Age","Marital_Status","Purchase"
1004247,"M","26-35","married",12081
1000780,"M","26-35","single",15325
1004933,"M","26-35","single",7966
1001632,"M","26-35","single",7154
1005951,"M","18-25","married",6056
1001671,"M","36-45","single",16324
1001551,"M","26-35","married",15140
1002526,"M","55+","married",9709
1005408,"M","26-35","single",1491
1002890,"M","36-45","married",13847
1001338,"M","26-35","married",19009
1005437,"M","26-35","single",9074
1003943,"F","36-45","married",9779
1001040,"M","26-35","married",7045
1005587,"M","26-35","married",15611
1005667,"M","36-45","married",8074
1005124,"M","36-45","single",5345
1001422,"M","36-45","single",18842
1005387,"F","26-35","married",1524
1003824,"M","26-35","married",6170
1001605,"F","18-25","single",6102
1000713,"M","36-45","single",15843
1000846,"M","26-35","married",11972
1001776,"M","26-35","married",3560
1001632,"M","26-35","single",12123
1002264,"F","46-50","single",11652
1001767,"M","26-35","single",15539
1004804,"F","36-45","single",8839
1000811,"M","51-55","married",5950
1000702,"M","36-45","married",6893
1004506,"M","51-55","single",8143
1004948,"M","46-50","married",7947
1002427,"F","26-35","single",6995
1004524,"M","26-35","married",12073
1000237,"M","26-35","married",15707
1002124,"M","26-35","married",19461
1000509,"M","26-35","married",8165
1001370,"M","36-45","married",1565
1000178,"M","55+","married",10997
1003212,"F","26-35","single",8888
1003487,"M","18-25","married",13243
1003013,"M","46-50","married",9781
1002392,"F","55+","married",9712
1000866,"M","0-17","single",15550
1000798,"F","26-35","married",9938
1004456,"F","36-45","single",9847
1003392,"M","51-55","married",9817
1005890,"M","36-45","single",6984
1000587,"M","26-35","single",2050
1002018,"M","36-45","single",5328
1001998,"F","51-55","married",6051
1002766,"M","46-50","married",19077
1001457,"M","26-35","married",16215
1001753,"M","36-45","single",7622
1001737,"M","36-45","single",6094
1003040,"M","26-35","single",5391
1003224,"F","26-35","married",7094
1004177,"M","36-45","single",8724
1001254,"F","18-25","single",8713
1005548,"F","18-25","single",5412
1000509,"M","26-35","married",8118
1000955,"F","51-55","married",11998
1005716,"M","0-17","single",3677
1003620,"M","26-35","single",11467
1001224,"M","51-55","single",5201
1004867,"M","26-35","single",8731
1001514,"M","18-25","married",8738
1004408,"F","46-50","married",8426
1001260,"M","26-35","single",11713
1001678,"F","18-25","single",19593
1005113,"M","26-35","married",4607
1001447,"M","18-25","single",7083
1002796,"M","26-35","single",8298
1000195,"M","26-35","married",10053
1003017,"F","36-45","single",12125
1000457,"M","18-25","single",16545
1002429,"M","26-35","married",3081
1001605,"F","18-25","single",7936
1001465,"M","51-55","married",11803
1000516,"F","55+","single",5175
1003526,"M","36-45","married",6838
1004016,"M","51-55","single",9740
1001684,"M","18-25","single",5364
1002211,"M","46-50","married",7080
1000549,"M","26-35","single",9787
1004556,"M","46-50","single",19493
1003981,"F","46-50","married",5913
1002446,"M","18-25","single",15275
1005647,"M","18-25","single",11468
1005779,"M","26-35","single",8056
1000377,"M","26-35","single",8722
1001749,"M","26-35","married",7791
1004673,"M","36-45","married",7002
1003098,"M","26-35","married",8187
1002314,"F","26-35","single",9940
1001912,"M","26-35","married",17185
1002905,"M","36-45","single",5255
1003968,"M","26-35","single",19153
1002885,"F","18-25","single",7013
1004452,"F","26-35","married",19355
1000346,"F","26-35","single",13339
1003908,"M","26-35","single",3975
1003465,"M","26-35","married",3978
1002634,"M","55+","married",15671
1001941,"M","36-45","single",6081
1003768,"M","26-35","single",1815
1002997,"F","36-45","single",6067
1004194,"M","18-25","married",6970
1003641,"M","26-35","single",20587
1004899,"M","26-35","married",7026
1004286,"M","36-45","single",9970
1003498,"M","26-35","single",16742
1003681,"M","26-35","single",15709
1003518,"F","18-25","single",8643
1000816,"M","46-50","single",12460
1000169,"M","26-35","single",7797
1003539,"F","26-35","married",8063
1000149,"M","26-35","married",6914
1002395,"M","36-45","single",5454
1002638,"M","26-35","single",7090
1001146,"F","18-25","married",3883
1005627,"M","26-35","married",11539
1001632,"M","26-35","single",3431
1005154,"M","26-35","married",15918
1000543,"M","26-35","married",7431
1005283,"M","18-25","married",6861
1004879,"M","26-35","single",5304
1003709,"M","26-35","single",5247
1000624,"M","26-35","single",10100
1000877,"M","26-35","married",1919
1001290,"M","36-45","single",7913
1003331,"F","26-35","single",7852
1001343,"M","36-45","single",8009
1003884,"M","18-25","married",8633
1003729,"M","18-25","single",8567
1001982,"M","0-17","single",7830
1005472,"M","36-45","married",11744
1002507,"M","26-35","married",5847
1004709,"M","46-50","single",7976
1003498,"M","26-35","single",18670
1002478,"M","51-55","single",7144
1000305,"F","18-25","married",5353
1002994,"M","36-45","married",11609
1002914,"M","26-35","married",20947
1004888,"F","55+","single",7906
1004041,"M","18-25","single",3579
1000482,"M","26-35","married",7764
1005394,"M","18-25","single",15406
1001077,"M","26-35","single",951
1001771,"M","26-35","married",23140
1000338,"M","36-45","single",6915
1004779,"M","46-50","married",6142
1005831,"M","26-35","married",7835
1005148,"M","26-35","married",8718
1003713,"F","26-35","married",5142
1000796,"M","51-55","married",11871
1001266,"M","26-35","married",5949
1002457,"M","26-35","married",15386
1002079,"M","0-17","single",19899
1000661,"M","46-50","married",8605
1000048,"M","26-35","married",11850
1005689,"M","26-35","single",6002
1005459,"F","0-17","single",8832
1004861,"M","26-35","single",5986
1004312,"M","26-35","married",4544
1001115,"F","26-35","single",6990
1002223,"M","26-35","married",3913
1000513,"M","26-35","single",7925
1003470,"M","36-45","single",11497
1000759,"F","55+","single",7044
1000802,"M","26-35","single",11586
1001613,"M","18-25","single",7035
1003262,"M","26-35","married",6962
1001752,"M","26-35","single",12383
1005200,"F","36-45","single",13615
1003112,"M","18-25","single",5912
1001824,"F","18-25","single",1740
1006036,"F","26-35","married",19005
1003574,"F","36-45","married",7106
1002605,"M","36-45","married",15540
1005702,"M","18-25","single",6064
1005852,"F","26-35","married",10038
1002986,"M","26-35","married",7114
1006016,"M","46-50","married",15929
1004600,"M","26-35","married",5889
1005550,"M","36-45","single",7841
1000349,"M","0-17","single",15265
1004224,"F","46-50","married",19304
1001746,"M","26-35","married",7380
1004535,"M","18-25","single",5319
1005037,"M","36-45","married",7837
1001655,"M","18-25","married",15202
1001414,"M","18-25","single",8129
1003380,"M","51-55","married",3894
1002837,"M","18-25","single",1923
1004715,"M","26-35","single",19287
1005637,"M","0-17","single",15475
1002634,"M","55+","married",5981
1002507,"M","26-35","married",6993
1001033,"M","26-35","single",16365
1003453,"M","36-45","single",8158
1004748,"M","46-50","single",8786
1004388,"M","46-50","married",7964
1002774,"M","26-35","single",1973
1004819,"M","36-45","single",3509
1006000,"M","46-50","married",11439
1002544,"M","46-50","single",7953
1004086,"F","0-17","single",7554
1004852,"M","36-45","married",6055
1000847,"F","26-35","married",6998
1003151,"F","26-35","single",8757
1003709,"M","26-35","single",6957
1005667,"M","36-45","married",15972
1002679,"F","18-25","single",4596
1005235,"M","26-35","single",19620
1004618,"M","26-35","married",6987
1001718,"M","18-25","married",16544
1005847,"F","18-25","single",3017
1000425,"M","26-35","married",8310
1001112,"M","18-25","single",9895
1003864,"M","51-55","married",21044
1005526,"F","36-45","single",9915
1005794,"M","36-45","single",23620
1005650,"F","36-45","married",1063
1002745,"F","36-45","single",9965
1003125,"M","26-35","single",9853
1002176,"M","0-17","single",20343
1005163,"M","46-50","married",8892
1004049,"M","46-50","married",773
1005250,"M","51-55","married",3973
1002648,"M","26-35","single",8076
1005443,"M","26-35","single",20586
1002544,"M","46-50","single",7047
1002901,"M","26-35","single",7874
1004182,"M","26-35","single",8710
1002794,"M","26-35","married",6908
1003346,"M","36-45","married",8100
1002203,"M","46-50","married",9985
1005713,"F","51-55","married",7104
1001016,"M","55+","single",8813
1000078,"F","46-50","married",7792
1000749,"M","36-45","single",577
1003079,"F","26-35","married",5846
1000980,"M","26-35","married",15282
1001613,"M","18-25","single",6968
1003735,"M","26-35","single",3645
1003630,"M","18-25","single",18989
1000195,"M","26-35","married",20060
1005952,"F","46-50","married",4184
1005599,"M","36-45","single",7786
1003224,"F","26-35","married",7167
1001820,"M","26-35","married",15413
1000306,"M","18-25","single",8903
1002167,"F","26-35","married",7865
1004446,"M","18-25","married",7994
1001285,"M","36-45","married",9991
1000333,"M","36-45","married",5418
1003147,"M","26-35","single",11529
1001836,"M","26-35","single",7871
1002063,"M","26-35","single",6872
1004284,"M","51-55","single",7882
1006007,"M","36-45","single",11789
1005440,"F","46-50","married",7131
1001087,"M","26-35","single",7491
1004607,"M","26-35","single",8110
1002857,"M","26-35","single",7968
1004604,"M","26-35","married",6883
1001015,"M","36-45","married",5838
1001194,"F","26-35","married",16849
1001140,"F","46-50","married",12045
1001755,"F","18-25","single",11491
1004995,"M","51-55","married",11974
1002929,"M","18-25","single",770
1004595,"M","26-35","married",20968
1003002,"M","46-50","single",7090
1005325,"F","51-55","married",3804
1004322,"F","51-55","single",3534
1002063,"M","26-35","single",12468
1006025,"F","26-35","single",5166
1001793,"M","26-35","single",4025
1003285,"M","26-35","single",8224
1000411,"F","46-50","married",13046
1002436,"M","26-35","single",7059
1005059,"M","46-50","married",19998
1001442,"M","18-25","single",7879
1004482,"F","36-45","single",12868
1001611,"M","26-35","single",12470
1001628,"M","18-25","single",5946
1004945,"M","51-55","married",9774
1003724,"M","36-45","single",5411
1003558,"M","18-25","single",7047
1003224,"F","26-35","married",3475
1001051,"F","26-35","married",23280
1000889,"M","46-50","single",3433
1001640,"M","36-45","single",2027
1004017,"M","26-35","single",7060
1002109,"M","26-35","single",5442
1001340,"M","26-35","single",15719
1003738,"M","46-50","married",8669
1000229,"M","18-25","single",9902
1001194,"F","26-35","married",15367
1002276,"M","55+","married",20363
1002734,"F","18-25","single",5468
1002417,"M","46-50","single",19330
1003607,"M","36-45","single",11672
1005682,"M","18-25","single",15526
1002907,"F","36-45","single",9736
1002409,"F","36-45","married",5260
1003504,"M","18-25","single",13655
1005311,"M","51-55","married",12024
1003821,"M","26-35","married",12410
1005468,"M","26-35","single",8776
1001087,"M","26-35","single",7121
1004251,"M","46-50","single",16615
1004663,"M","26-35","single",1485
1005659,"M","26-35","married",18995
1004302,"M","51-55","single",15513
1003309,"M","26-35","married",773
1002627,"M","26-35","married",10685
1000258,"M","26-35","married",19626
1003159,"F","26-35","single",8844
1003452,"M","26-35","married",8611
1001670,"F","55+","married",8780
1004430,"F","26-35","single",3583
1002730,"M","36-45","married",8861
1003746,"M","26-35","married",8752
1005100,"M","51-55","married",3696
1005954,"M","46-50","married",9862
1002370,"M","51-55","single",8130
1000053,"M","26-35","single",13562
1005567,"M","51-55","married",7842
1000975,"M","36-45","married",20157
1002786,"M","26-35","single",20631
1001558,"M","18-25","married",15766
1001425,"M","0-17","single",8801
1000749,"M","36-45","single",19087
1002419,"M","26-35","married",3931
1004260,"M","26-35","married",7961
1000451,"M","55+","married",7985
1002941,"M","36-45","married",939
1000457,"M","18-25","single",8141
1001303,"M","26-35","single",15286
1004980,"M","26-35","single",11668
1003017,"F","36-45","single",12324
1000749,"M","36-45","single",19194
1001112,"M","18-25","single",11860
1001803,"M","26-35","single",11684
1004086,"F","0-17","single",19094
1003169,"M","51-55","single",21563
1003367,"M","51-55","married",10034
1003357,"M","26-35","married",7165
1001267,"M","26-35","single",5140
1002962,"M","36-45","single",15531
1001377,"M","36-45","married",7034
1000386,"M","26-35","married",12346
1000133,"F","26-35","married",7124
1003705,"M","46-50","married",7115
1003576,"M","51-55","married",8157
1004732,"M","26-35","married",15196
1002203,"M","46-50","married",7882
1000499,"F","26-35","single",16018
1005124,"M","36-45","single",16814
1001775,"M","26-35","married",6946
1001287,"F","51-55","single",15238
1000226,"M","36-45","single",6073
1002551,"M","26-35","married",5892
1000199,"M","18-25","single",20249
1004509,"M","26-35","married",6102
1005801,"M","26-35","single",9876
1000549,"M","26-35","single",13631
1003539,"F","26-35","married",10064
1001203,"F","26-35","single",10015
1003035,"F","26-35","married",8633
1003272,"M","36-45","single",587
1002638,"M","26-35","single",5477
1001611,"M","26-35","single",16278
1005775,"M","26-35","single",6148
1002039,"M","51-55","single",15191
1000889,"M","46-50","single",2109
1003531,"F","26-35","married",9744
1001803,"M","26-35","single",7161
1003571,"M","18-25","single",9955
1004207,"M","36-45","single",9807
1000131,"M","18-25","single",20861
1003065,"F","18-25","single",5398
1000850,"M","36-45","married",7876
1000549,"M","26-35","single",749
1000471,"M","36-45","single",18359
1000235,"M","26-35","single",10002
1002060,"M","0-17","single",4515
1000749,"M","36-45","single",13862
1003771,"M","26-35","single",11938
1002541,"F","36-45","married",2176
1002164,"M","36-45","single",15656
1005283,"M","18-25","married",10151
1002888,"M","26-35","married",15338
1001658,"F","36-45","single",11983
1005714,"M","36-45","single",7176
1004673,"M","36-45","married",15751
1001862,"M","51-55","married",8847
1006040,"M","26-35","single",9798
1001197,"M","36-45","single",19908
1004682,"M","26-35","married",15214
1000509,"M","26-35","married",4647
1004016,"M","51-55","single",7982
1003503,"M","18-25","single",15598
1004962,"M","26-35","single",7781
1002521,"M","36-45","single",7789
1003640,"M","36-45","married",7954
1004451,"M","26-35","married",8079
1005504,"M","46-50","married",19392
1004322,"F","51-55","single",9828
1002401,"M","26-35","married",19299
1001473,"M","26-35","single",11856
1000609,"M","26-35","single",19042
1003618,"M","55+","married",8698
1005067,"M","55+","single",8347
1004026,"M","26-35","single",5908
1004482,"F","36-45","single",1716
1003514,"M","18-25","single",17150
1000636,"M","18-25","single",19000
1004799,"F","18-25","single",5216
1005042,"F","18-25","married",1751
1001398,"F","55+","married",7872
1003565,"M","26-35","married",11397
1001017,"M","36-45","single",5971
1005839,"M","26-35","single",18985
1000869,"M","18-25","married",11767
1003843,"F","0-17","single",3501
1002472,"M","26-35","married",6037
1004561,"F","26-35","married",9998
1003998,"M","46-50","married",3322
1004124,"M","26-35","married",4525
1004411,"M","18-25","single",9927
1002928,"M","26-35","married",5874
1000329,"M","36-45","single",6113
1001780,"M","36-45","single",11950
1003571,"M","18-25","single",20520
1004386,"M","26-35","single",6187
1001170,"M","55+","married",5873
1001836,"M","26-35","single",7113
1001303,"M","26-35","single",7091
1004732,"M","26-35","married",19694
1002446,"M","18-25","single",8108
1005371,"M","26-35","single",7853
1002380,"M","26-35","married",7792
1001727,"M","36-45","married",13038
1001609,"F","36-45","single",5217
1005831,"M","26-35","married",15634
1004161,"M","46-50","married",3632
1004679,"M","55+","married",8249
1004732,"M","26-35","married",7772
1003866,"M","46-50","married",941
1004381,"M","26-35","married",4557
1005230,"M","26-35","single",15312
1005621,"M","26-35","single",15927
1000937,"M","26-35","married",3143
1003564,"M","26-35","single",15433
1003212,"F","26-35","single",5874
1002581,"M","26-35","single",9724
1003885,"M","26-35","married",8576
1005733,"M","26-35","single",19064
1002518,"M","26-35","single",5228
1003238,"M","36-45","married",15795
1001671,"M","36-45","single",13371
1004725,"M","36-45","single",19643
1005583,"M","55+","married",19431
1001714,"M","26-35","married",12906
1003617,"M","36-45","single",11601
1000952,"M","55+","married",5389
1003850,"M","18-25","single",19213
1003697,"M","26-35","single",9886
1003110,"M","26-35","married",9949
1000471,"M","36-45","single",6377
1002824,"M","18-25","single",4044
1005980,"M","55+","single",7182
1003082,"F","36-45","single",8755
1003807,"F","36-45","single",11881
1001497,"M","51-55","married",15338
1003243,"M","26-35","married",19179
1000082,"M","26-35","married",6901
1004204,"M","36-45","single",7138
1004167,"M","26-35","single",20168
1001586,"M","46-50","married",8815
1004223,"F","36-45","single",8111
1000049,"M","18-25","married",12099
1001220,"M","0-17","single",9995
1002938,"F","26-35","single",15755
1004467,"F","51-55","married",6784
1001805,"M","18-25","single",7815
1001861,"M","51-55","married",5959
1003661,"M","36-45","married",19053
1003940,"M","36-45","married",5552
1005156,"M","18-25","married",6955
1001855,"M","18-25","single",15234
1003453,"M","36-45","single",7590
1003441,"F","26-35","single",8816
1004355,"M","51-55","single",13103
1005619,"F","18-25","single",10017
1005350,"M","18-25","single",12123
1004837,"M","26-35","single",5240
1005788,"M","26-35","single",19658
1005359,"M","18-25","single",13506
1004590,"F","18-25","single",6103
1004446,"M","18-25","married",7674
1001532,"M","18-25","single",8700
1001084,"M","0-17","single",7852
1002029,"F","26-35","single",10959
1003554,"M","26-35","married",2977
1000531,"F","18-25","single",6009
1005220,"M","26-35","single",5434
1001399,"M","18-25","single",15310
1005001,"F","26-35","single",6183
1000068,"M","18-25","single",1903
1000736,"M","18-25","married",19350
1000034,"F","18-25","single",5474
1005795,"M","26-35","married",3822
1000089,"F","55+","married",15732
1003493,"M","26-35","single",15856
1002404,"M","18-25","single",12552
1003929,"M","26-35","married",2102
1004215,"M","26-35","single",9999
1001150,"F","26-35","single",13266
1000405,"M","55+","single",8131
1000163,"M","18-25","single",5889
1004279,"M","26-35","single",15402
1001733,"M","18-25","married",12012
1000785,"M","18-25","single",19319
1003315,"M","26-35","married",15603
1005106,"F","36-45","married",15915
1000454,"M","26-35","married",9790
1004115,"M","26-35","single",18963
1002507,"M","26-35","married",15401
1003109,"F","26-35","single",8210
1001470,"M","18-25","married",15553
1005717,"M","26-35","married",8756
1001978,"M","0-17","single",7923
1002419,"M","26-35","married",3640
1002544,"M","46-50","single",15581
1001543,"M","26-35","single",5447
1004728,"M","26-35","single",7932
1005187,"M","18-25","single",19980
1004305,"F","46-50","married",15756
1004830,"M","0-17","single",11653
1000588,"F","26-35","single",7100
1003356,"M","36-45","married",11503
1004227,"M","26-35","single",3957
1002485,"M","36-45","married",16616
1000616,"M","26-35","single",1426
1004130,"M","36-45","married",570
1005573,"F","36-45","married",384
1003065,"F","18-25","single",4654
1000319,"F","51-55","married",8693
1001133,"M","18-25","single",19660
1000302,"M","18-25","single",1871
1004806,"M","26-35","single",15656
1001679,"M","26-35","married",12801
1002484,"M","46-50","single",4167
1002781,"M","36-45","married",2795
1004321,"M","46-50","married",9930
1000705,"M","26-35","married",18975
1003648,"M","18-25","single",15327
1005184,"M","18-25","married",8276
1004272,"M","46-50","single",7015
1003024,"M","36-45","single",19505
1004837,"M","26-35","single",11937
1001059,"F","26-35","single",7944
1002109,"M","26-35","single",6145
1005329,"F","26-35","single",9757
1002600,"M","26-35","married",16661
1000411,"F","46-50","married",6171
1005170,"M","18-25","single",8033
1002561,"M","26-35","married",8098
1005678,"M","36-45","married",18932
1004489,"M","18-25","single",9940
1002773,"M","36-45","single",15829
1004497,"M","51-55","married",15682
1004887,"M","18-25","married",20709
1001632,"M","26-35","single",12675
1005698,"M","36-45","single",5904
1005615,"M","36-45","single",8778
1000990,"M","18-25","single",5170
1001980,"M","36-45","single",11715
1004312,"M","26-35","married",6922
1000231,"M","26-35","single",11516
1001504,"M","18-25","single",19398
1001015,"M","36-45","married",7073
1001999,"F","36-45","single",12472
1000963,"M","26-35","married",3902
1004517,"F","18-25","married",11505
1002857,"M","26-35","single",8051
1005727,"M","26-35","single",19393
1002489,"F","36-45","single",16278
1002972,"M","26-35","married",4195
1004234,"F","46-50","single",5359
1003760,"M","51-55","married",5962
1004808,"M","36-45","married",10058
1005728,"F","36-45","single",6391
1003466,"M","26-35","single",19405
1000881,"M","18-25","single",1926
1003914,"M","36-45","single",16253
1001667,"M","51-55","single",809
1004715,"M","26-35","single",7096
1004186,"M","26-35","married",7181
1005759,"F","26-35","single",4121
1001259,"M","36-45","married",12953
1002002,"F","55+","married",5374
1003681,"M","26-35","single",11546
1001630,"M","46-50","single",9757
1003237,"M","36-45","married",15905
1002165,"M","26-35","married",15594
1001348,"F","0-17","single",11039
1003411,"M","18-25","single",7967
1005026,"M","26-35","married",3648
1002088,"M","51-55","married",4465
1001285,"M","36-45","married",19171
1004171,"M","55+","married",8049
1001623,"M","51-55","single",8800
1002683,"M","36-45","married",8745
1000714,"M","18-25","single",15371
1000333,"M","36-45","married",4646
1004455,"M","36-45","single",19179
1004028,"M","26-35","single",8815
1004917,"M","46-50","married",4124
1003414,"M","26-35","married",6872
1005513,"M","36-45","married",8737
1003540,"M","18-25","married",8710
1000261,"M","26-35","single",15767
1003717,"M","36-45","single",6874
1002377,"M","36-45","married",15030
1004826,"M","46-50","married",5190
1003729,"M","18-25","single",5218
1004704,"M","18-25","single",2028
1000798,"F","26-35","married",12932
1002913,"F","36-45","married",7993
1003529,"F","46-50","married",11674
1002909,"M","26-35","single",4265
1000854,"F","26-35","single",7983
1002050,"F","36-45","single",6139
1001019,"M","36-45","married",13260
1004054,"M","36-45","single",12086
1004305,"F","46-50","married",9652
1000351,"M","18-25","single",6991
1001358,"M","36-45","married",11913
1001845,"M","26-35","married",6195
1003968,"M","26-35","single",15384
1002634,"M","55+","married",16067
1004868,"M","36-45","married",4695
1005411,"F","0-17","single",4103
1005593,"M","51-55","married",7163
1005492,"M","18-25","married",1912
1001835,"M","26-35","single",15743
1005034,"F","26-35","married",7189
1002017,"M","26-35","single",11455
1000731,"M","46-50","married",5340
1003746,"M","26-35","married",8061
1002946,"M","36-45","married",3960
1005367,"M","18-25","single",6150
1002986,"M","26-35","married",8063
1003018,"M","36-45","single",7954
1004013,"M","26-35","married",11725
1004484,"F","26-35","single",8645
1000631,"M","36-45","married",16309
1003808,"M","26-35","married",4244
1003499,"M","26-35","single",8864
1000337,"M","18-25","single",12468
1005812,"F","26-35","married",8664
1003836,"F","51-55","single",8027
1003650,"M","26-35","single",5923
1001958,"F","26-35","single",5217
1002683,"M","36-45","married",19047
1005442,"M","26-35","married",6871
1003180,"M","26-35","single",8046
1005385,"M","26-35","married",15837
1003916,"M","26-35","married",7157
1006036,"F","26-35","married",11886
1002685,"M","46-50","married",5450
1003626,"M","26-35","single",5147
1003620,"M","26-35","single",8325
1003081,"M","26-35","married",8274
1001867,"M","51-55","single",13071
1005394,"M","18-25","single",12063
1001605,"F","18-25","single",2815
1005077,"M","26-35","single",20954
1000155,"M","36-45","married",2175
1000702,"M","36-45","married",7113
1000605,"F","18-25","single",12942
1005111,"M","36-45","married",7040
1004633,"M","0-17","single",10616
1005583,"M","55+","married",3476
1001499,"M","0-17","single",12005
1004708,"M","26-35","single",6202
1004238,"M","36-45","single",5217
1004378,"M","18-25","single",16043
1001758,"F","26-35","single",9835
1000464,"F","18-25","single",9811
1002904,"M","26-35","single",9963
1002899,"M","36-45","married",6921
1003312,"F","18-25","single",5183
1001284,"M","46-50","married",16203
1002105,"M","26-35","married",3234
1004373,"M","51-55","married",10900
1001285,"M","36-45","married",6937
1004305,"F","46-50","married",4674
1005958,"M","46-50","single",11630
1000957,"M","36-45","married",7799
1000824,"M","36-45","married",9706
1001586,"M","46-50","married",16462
1004116,"M","36-45","single",3030
1003128,"M","18-25","single",6970
1004493,"F","0-17","single",8609
1003507,"M","26-35","single",5260
1004708,"M","26-35","single",7008
1005955,"F","26-35","single",5451
1002286,"M","36-45","single",19051
1001884,"M","46-50","married",6948
1003858,"F","46-50","married",7166
1000378,"F","18-25","married",8862
1002205,"F","26-35","married",15526
1003391,"M","18-25","single",16250
1005443,"M","26-35","single",7142
1005596,"M","36-45","single",12730
1005108,"F","26-35","married",8135
1003710,"M","0-17","single",6999
1002761,"M","36-45","single",2741
1001340,"M","26-35","single",7864
1002015,"M","18-25","single",1922
1004574,"M","26-35","married",6069
1005734,"F","26-35","married",8116
1004690,"F","0-17","single",7601
1002665,"M","36-45","single",8572
1002665,"M","36-45","single",5974
1003993,"M","26-35","single",7120
1004088,"M","26-35","married",5838
1003720,"M","46-50","single",2267
1005964,"M","18-25","single",7866
1003509,"M","18-25","single",9991
1001481,"M","36-45","single",13499
1003356,"M","36-45","married",20880
1005636,"M","26-35","married",12105
1001635,"M","26-35","single",575
1003824,"M","26-35","married",11706
1003063,"M","18-25","single",7124
1000676,"M","18-25","married",4125
1004322,"F","51-55","single",8594
1003483,"F","46-50","married",6974
1005173,"M","0-17","single",11841
1000187,"F","46-50","single",3965
1004609,"F","26-35","single",15751
1000721,"F","36-45","single",7908
1004543,"M","26-35","single",7075
1005322,"M","36-45","married",9586
1002168,"M","0-17","single",7168
1003913,"M","18-25","single",4549
1001117,"M","18-25","single",3082
1002258,"F","18-25","single",5985
1002777,"M","18-25","single",7883
1001618,"M","51-55","married",8900
1003054,"M","18-25","married",5968
1000993,"M","26-35","single",6088
1001737,"M","36-45","single",7110
1003475,"M","26-35","single",3536
1000257,"M","18-25","single",1966
1002840,"M","26-35","married",15805
1003425,"M","18-25","single",8723
1004082,"M","26-35","single",16235
1004107,"F","26-35","single",15742
1004386,"M","26-35","single",9847
1006036,"F","26-35","married",3915
1002750,"F","26-35","single",9747
1001251,"M","26-35","married",3794
1005124,"M","36-45","single",3959
1005763,"F","26-35","married",19953
1005105,"M","51-55","married",15379
1003593,"F","26-35","single",7124
1005917,"F","51-55","married",15628
1004141,"M","36-45","single",7826
1003660,"M","36-45","single",13239
1001264,"M","26-35","single",8660
1003665,"M","26-35","single",19499
1003361,"M","26-35","single",11520
1000147,"M","18-25","single",15631
1003138,"M","36-45","married",11656
1001354,"F","26-35","single",5907
1001131,"M","55+","married",8738
1001617,"M","26-35","single",19616
1001284,"M","46-50","married",4399
1002747,"F","18-25","single",9833
1004253,"M","46-50","single",6040
1003916,"M","26-35","married",8901
1000937,"M","26-35","married",5999
1004360,"F","26-35","single",8318
1000546,"F","26-35","single",7150
1005108,"F","26-35","married",2088
1003525,"F","18-25","married",11904
1002818,"M","26-35","single",19621
1001172,"F","26-35","married",8760
1004274,"F","46-50","married",2678
1003143,"F","51-55","married",10887
1005634,"M","26-35","married",7720
1002383,"F","26-35","single",8864
1000671,"M","18-25","single",6153
1000146,"F","36-45","married",8864
1003971,"F","18-25","single",1514
1002627,"M","26-35","married",6022
1002146,"M","18-25","married",4065
1002259,"F","55+","married",13386
1003757,"M","26-35","single",20464
1001757,"M","26-35","single",11763
1001776,"M","26-35","married",7130
1002841,"M","51-55","married",5382
1004521,"M","36-45","single",7746
1001519,"M","18-25","single",8716
1005623,"M","26-35","married",8134
1005749,"M","26-35","married",7932
1002487,"M","46-50","married",5345
1000192,"M","18-25","single",7732
1001530,"M","26-35","married",573
1001639,"M","26-35","single",16806
1002889,"M","36-45","married",8121
1002889,"M","36-45","married",8878
1001195,"F","0-17","single",5430
1003929,"M","26-35","married",6905
1002592,"M","51-55","married",13391
1000758,"M","36-45","married",6925
1001891,"M","46-50","married",11712
1000897,"M","26-35","single",5288
1003280,"M","26-35","single",3722
1005452,"M","36-45","single",16686
1000533,"M","26-35","single",11749
1001897,"F","51-55","married",9754
1003483,"F","46-50","married",3123
1006003,"F","46-50","single",9761
1002484,"M","46-50","single",7106
1004147,"F","51-55","married",15796
1005837,"M","26-35","married",5918
1004562,"M","36-45","married",5257
1002231,"M","51-55","married",6139
1001962,"F","18-25","married",4169
1004064,"M","46-50","married",3991
1005657,"M","51-55","single",7055
1001647,"M","18-25","single",7774
1001408,"M","26-35","married",12200
1000322,"M","55+","married",1758
1004022,"M","36-45","married",15394
1001548,"M","36-45","single",5881
1003825,"M","18-25","single",11955
1004934,"F","26-35","single",5295
1004774,"M","46-50","married",15904
1002063,"M","26-35","single",2989
1001365,"F","0-17","single",5246
1004041,"M","18-25","single",19600
1000587,"M","26-35","single",5333
1003612,"M","26-35","married",15455
1003067,"F","26-35","single",6991
1002446,"M","18-25","single",9922
1004807,"M","0-17","single",1430
1005282,"F","18-25","married",7008
1002961,"M","51-55","married",5913
1001137,"M","18-25","single",10558
1002777,"M","18-25","single",7081
1000941,"M","18-25","single",8366
1002436,"M","26-35","single",12096
1005367,"M","18-25","single",7997
1002279,"M","51-55","married",5877
1003902,"M","26-35","single",19309
1001451,"M","36-45","single",6055
1005631,"M","36-45","single",7954
1004249,"F","18-25","single",19640
1005550,"M","36-45","single",6984
1002186,"M","18-25","single",15372
1002121,"M","55+","married",13120
1005479,"M","36-45","single",10020
1005682,"M","18-25","single",2177
1003705,"M","46-50","married",7803
1005046,"M","26-35","single",8090
